customer_id,geo,device,acquisition_channel,pages_viewed,time_on_site_sec,prior_bookings,newsletter_subscriber,booked
C_003324,IT,mobile,email,2,167.3959777531157,0,0,0
C_003325,AU,mobile,affiliate,3,27.150223542823475,2,0,1
C_003326,NL,mobile,search,4,22.650533649311207,0,0,0
C_003327,US,tablet,display,4,135.6480664926899,1,0,0
C_003328,US,desktop,video,7,17.975247108803213,3,0,0
C_003329,CA,desktop,search,5,36.85387108489485,0,0,0
C_003330,NO,mobile,search,7,105.11274495780334,0,0,0
C_003331,CA,mobile,search,7,2.053411462316637,0,1,0
C_003332,IE,desktop,affiliate,9,158.1874595354043,1,0,1
C_003333,SE,desktop,search,6,183.93174674959187,1,0,0
C_003334,CA,desktop,search,5,190.89713617375094,1,0,0
C_003335,FR,mobile,affiliate,10,271.1116387310194,1,0,1
C_003336,CA,mobile,search,8,61.63275626559127,0,0,0
C_003337,FR,desktop,search,5,79.11687601494666,0,0,0
C_003338,US,desktop,email,6,172.94872862783123,1,0,0
C_003339,AU,mobile,search,5,100.18126665317763,0,0,0
C_003340,IT,mobile,paid_social,7,79.30909021771065,1,0,0
C_003341,NL,desktop,video,7,21.709438011087546,0,0,0
C_003342,UK,mobile,email,4,20.640855617325908,0,0,0
C_003343,CA,desktop,video,4,19.040538335294826,0,0,0
C_003344,DE,desktop,search,7,301.9110578694564,0,0,0
C_003345,US,mobile,paid_social,3,182.81848025269989,0,0,0
C_003346,IT,mobile,email,5,106.52339623186168,1,0,1
C_003347,CA,mobile,direct,5,11.002178605786526,0,0,0
C_003348,IE,mobile,search,6,10.564916120385138,1,0,0
C_003349,CA,mobile,search,5,63.97751465739602,0,0,0
C_003350,FR,mobile,paid_social,6,117.16395020803611,0,0,0
C_003351,IT,tablet,paid_social,4,285.93951195474006,0,0,0
C_003352,UK,desktop,paid_social,11,87.98440106279448,1,1,1
C_003353,US,mobile,direct,3,203.312757048364,0,0,0
C_003354,DE,desktop,direct,7,124.95708972398461,0,0,1
C_003355,IT,desktop,search,5,103.66608001122593,1,0,0
C_003356,US,mobile,direct,4,192.0826389320226,0,0,0
C_003357,SE,mobile,paid_social,6,204.73623329098695,0,1,0
C_003358,AU,mobile,search,8,62.10519729029805,1,1,0
C_003359,UK,desktop,paid_social,5,104.39119343548168,1,1,1
C_003360,SE,mobile,direct,6,92.98387228941317,0,0,1
C_003361,ES,mobile,video,5,132.59592952302347,1,0,0
C_003362,ES,mobile,paid_social,3,226.23770864077235,0,1,0
C_003363,SE,mobile,display,8,19.285068948341515,0,0,0
C_003364,NL,desktop,paid_social,6,132.46921669788662,1,0,1
C_003365,ES,desktop,email,5,120.25254468237407,0,0,1
C_003366,AU,mobile,email,13,52.03722337037678,0,1,0
C_003367,IT,desktop,paid_social,7,36.05644141421684,0,0,1
C_003368,DE,desktop,search,5,290.0120492559657,1,0,0
C_003369,US,desktop,email,8,66.71253364793722,2,1,0
C_003370,NO,mobile,display,8,124.84616578553809,0,0,0
C_003371,AU,desktop,display,5,229.17948266021153,0,0,0
C_003372,FR,mobile,video,2,181.08055528854806,0,1,0
C_003373,AU,mobile,email,7,29.315688337272746,0,0,0
C_003374,IE,tablet,affiliate,7,109.2790705332386,0,0,0
C_003375,IE,mobile,paid_social,4,91.98231007993522,0,0,0
C_003376,IE,mobile,search,5,57.32151232195166,0,1,0
C_003377,US,mobile,display,4,234.01052249556582,0,0,0
C_003378,DE,mobile,email,6,425.2794435250325,0,1,0
C_003379,US,mobile,paid_social,4,170.09932506454697,0,0,0
C_003380,ES,desktop,paid_social,5,110.33448495462967,0,0,0
C_003381,DE,mobile,display,3,160.89952922395793,2,0,0
C_003382,UK,desktop,search,8,52.83783792594252,0,0,0
C_003383,IT,mobile,direct,5,4.6705580347091935,0,0,0
C_003384,NL,mobile,search,7,445.40959317600766,0,0,0
C_003385,AU,mobile,affiliate,7,118.42954107558907,0,0,0
C_003386,NL,desktop,paid_social,5,37.2275549407315,0,1,0
C_003387,SE,tablet,display,9,145.4113324246859,0,0,0
C_003388,FR,mobile,email,6,40.55517485592058,0,1,0
C_003389,DE,mobile,paid_social,5,279.7205265180387,0,1,0
C_003390,NL,mobile,video,6,155.97831456685964,0,0,0
C_003391,CA,mobile,display,4,64.77231919345722,1,0,0
C_003392,IT,desktop,direct,6,81.44897165594028,1,0,0
C_003393,ES,mobile,email,6,15.310492742764124,1,1,0
C_003394,SE,mobile,search,6,233.18386681040064,1,0,0
C_003395,UK,mobile,direct,3,62.205029064908615,0,1,0
C_003396,CA,desktop,display,5,152.9904035309099,1,1,0
C_003397,DE,mobile,display,7,43.6124223320604,0,0,0
C_003398,FR,desktop,search,4,112.11622903383133,0,0,0
C_003399,SE,tablet,direct,4,111.45048683176942,1,0,0
C_003400,NL,mobile,display,4,131.63223606250082,1,1,0
C_003401,AU,mobile,paid_social,8,54.533552057166936,0,0,0
C_003402,CA,mobile,paid_social,5,189.60560358298966,0,1,0
C_003403,IE,mobile,affiliate,7,33.584065330089224,0,0,0
C_003404,FR,desktop,affiliate,10,312.012972562341,0,1,0
C_003405,ES,mobile,email,9,40.39736661483144,0,0,0
C_003406,US,mobile,direct,8,245.5059524662924,0,0,1
C_003407,SE,mobile,search,2,139.30920946639466,0,1,0
C_003408,IT,desktop,direct,5,50.08228405833314,0,0,0
C_003409,UK,desktop,search,8,72.40508422657872,0,0,0
C_003410,IE,desktop,email,4,55.00103880502824,0,0,0
C_003411,CA,mobile,search,7,197.1907518156975,1,0,0
C_003412,CA,mobile,search,12,103.21515270588031,0,0,0
C_003413,UK,mobile,paid_social,7,54.23763738093038,0,0,0
C_003414,NL,desktop,search,7,44.47291871496965,0,0,0
C_003415,IE,mobile,search,6,73.0374393256441,0,0,0
C_003416,AU,mobile,search,6,53.85029296286042,0,1,0
C_003417,FR,desktop,paid_social,4,377.89833580274205,0,1,0
C_003418,NO,mobile,search,4,157.58211031445617,0,1,0
C_003419,SE,mobile,affiliate,3,127.90816196816365,1,0,0
C_003420,SE,mobile,display,5,70.42896802385894,1,0,1
C_003421,SE,mobile,paid_social,6,60.45478939507526,0,0,0
C_003422,NO,mobile,direct,5,429.74999791698224,0,0,0
C_003423,UK,mobile,affiliate,5,157.58135002289416,1,0,0
C_003424,AU,desktop,email,2,101.01948702412889,0,0,0
C_003425,NO,mobile,affiliate,6,93.00786683340117,0,1,0
C_003426,NL,mobile,search,6,122.65556836798247,0,0,0
C_003427,NL,desktop,email,5,313.0665992725446,0,1,0
C_003428,IT,mobile,paid_social,5,87.05388512434364,0,1,0
C_003429,ES,mobile,search,11,165.162916285502,0,0,0
C_003430,FR,mobile,search,7,200.63091190069943,0,0,0
C_003431,CA,mobile,direct,8,222.3151964300792,0,1,0
C_003432,NL,mobile,direct,6,257.83552858541265,1,1,0
C_003433,DE,mobile,paid_social,5,52.76582644646095,0,1,0
C_003434,NL,mobile,search,9,220.63409045272067,0,0,0
C_003435,AU,mobile,paid_social,2,276.83732633884676,0,1,0
C_003436,NO,desktop,paid_social,4,130.02763215821693,0,1,0
C_003437,SE,desktop,paid_social,9,197.4867751403612,0,0,0
C_003438,NL,mobile,email,8,199.67274886329884,0,0,0
C_003439,CA,desktop,video,5,176.13246694362087,0,0,1
C_003440,IT,mobile,paid_social,4,27.004471969407994,0,1,0
C_003441,CA,mobile,search,6,318.80181535136654,0,0,0
C_003442,CA,desktop,email,3,83.96400507198797,0,1,0
C_003443,CA,desktop,direct,4,65.56523102369349,0,0,0
C_003444,ES,mobile,search,4,123.06028852355252,0,0,1
C_003445,IE,mobile,direct,4,263.309638944126,1,0,0
C_003446,NO,desktop,affiliate,7,71.03310065995522,0,0,0
C_003447,ES,mobile,paid_social,4,207.55170738915854,0,1,0
C_003448,NO,desktop,display,7,101.59457220657028,0,1,0
C_003449,CA,mobile,affiliate,6,171.6908112789265,0,0,0
C_003450,ES,mobile,paid_social,2,135.3107138359419,1,0,0
C_003451,UK,desktop,direct,3,30.638252824458245,0,0,0
C_003452,SE,desktop,email,3,333.17695494133096,1,0,0
C_003453,CA,mobile,direct,4,101.1368057785736,0,0,0
C_003454,DE,mobile,paid_social,8,87.8121691688593,0,0,1
C_003455,IT,desktop,direct,4,110.93099979793305,0,0,0
C_003456,IE,mobile,search,2,17.80497788059469,0,0,0
C_003457,IT,desktop,direct,5,63.001762942933325,0,0,0
C_003458,SE,mobile,email,9,64.68161332035744,1,0,0
C_003459,IT,mobile,paid_social,9,114.79240455743337,0,0,0
C_003460,FR,mobile,email,5,38.38848740493235,0,0,0
C_003461,IE,tablet,direct,9,280.3856946354939,1,1,1
C_003462,SE,mobile,direct,7,85.99877502901145,0,0,0
C_003463,US,tablet,paid_social,2,134.10546760543085,1,1,0
C_003464,UK,desktop,email,7,63.8830604485194,1,0,0
C_003465,AU,mobile,direct,8,324.77923558256197,0,0,0
C_003466,IT,mobile,display,6,349.99816791237635,1,0,1
C_003467,IE,mobile,paid_social,6,182.8161405405937,1,0,0
C_003468,UK,mobile,search,3,130.02933986422923,0,1,1
C_003469,AU,mobile,affiliate,5,289.9093447311065,2,1,1
C_003470,DE,mobile,search,8,86.68603738396033,0,0,0
C_003471,NO,mobile,search,5,221.26828759425328,0,0,0
C_003472,FR,desktop,direct,5,184.3114822222035,0,0,0
C_003473,NO,desktop,search,3,157.64785203466576,1,1,0
C_003474,SE,desktop,search,1,151.1031347683968,0,0,1
C_003475,ES,mobile,email,2,151.1604185905474,0,0,0
C_003476,US,tablet,video,7,168.2538408362846,0,0,0
C_003477,IT,mobile,direct,4,79.09625680699396,1,0,0
C_003478,IT,mobile,display,3,82.13624907467295,1,0,0
C_003479,SE,mobile,email,6,187.3827203542458,0,0,0
C_003480,NO,mobile,search,8,88.74437626024755,0,0,0
C_003481,AU,desktop,direct,7,102.53224634295897,0,0,0
C_003482,UK,mobile,search,6,193.9620740449608,0,0,0
C_003483,FR,mobile,display,8,82.7608225503332,1,0,0
C_003484,IT,mobile,paid_social,7,20.61956460610513,1,1,0
C_003485,AU,mobile,direct,5,148.0648792942528,0,1,1
C_003486,SE,mobile,paid_social,7,248.77564990448562,0,0,0
C_003487,NO,mobile,paid_social,5,69.73975195910045,0,0,0
C_003488,DE,desktop,email,7,259.64337899603305,0,0,0
C_003489,CA,mobile,video,4,125.72826862171323,0,0,0
C_003490,CA,mobile,affiliate,7,105.4033029512688,0,0,0
C_003491,IT,mobile,paid_social,5,258.93488816244354,0,0,0
C_003492,ES,mobile,paid_social,7,455.1168827707956,0,0,0
C_003493,AU,mobile,paid_social,6,31.203631067664656,0,1,0
C_003494,FR,mobile,direct,6,63.068128530176935,0,0,0
C_003495,UK,mobile,paid_social,6,300.45355028380726,0,0,0
C_003496,CA,desktop,paid_social,10,52.45936639733577,0,0,0
C_003497,IT,desktop,paid_social,7,55.44554260997502,0,0,0
C_003498,US,mobile,search,1,36.79333130307883,0,0,0
C_003499,IE,desktop,direct,4,243.90241118167285,0,0,1
C_003500,NO,mobile,display,5,129.4875117568183,0,0,0
C_003501,US,desktop,email,9,61.99672007988471,0,0,0
C_003502,SE,mobile,search,6,122.12853985142922,0,1,0
C_003503,SE,mobile,display,3,3.266892736326435,2,1,0
C_003504,UK,mobile,display,3,60.138307004379875,0,0,0
C_003505,NO,mobile,direct,9,155.41177880722122,0,0,0
C_003506,IE,mobile,search,6,305.6364419311735,0,0,0
C_003507,UK,mobile,video,7,41.38387226861757,0,0,1
C_003508,CA,desktop,search,8,76.15013373665788,0,1,0
C_003509,US,desktop,paid_social,5,168.7809467784068,0,1,0
C_003510,SE,mobile,paid_social,9,32.280825650305225,0,0,0
C_003511,NO,mobile,affiliate,6,37.78829309052792,0,1,0
C_003512,IE,mobile,paid_social,8,78.38621981203791,0,1,1
C_003513,FR,mobile,paid_social,4,309.97767742740217,0,0,0
C_003514,AU,mobile,affiliate,3,77.26190374389046,1,0,0
C_003515,AU,desktop,direct,6,103.87605416034523,0,1,1
C_003516,ES,mobile,email,4,225.3718618126243,0,0,0
C_003517,SE,desktop,direct,11,339.8681335550689,0,0,0
C_003518,IE,mobile,direct,5,25.239951777088553,0,1,0
C_003519,NO,desktop,search,10,57.563712342399775,0,0,0
C_003520,NL,desktop,paid_social,4,175.20452400994859,0,0,0
C_003521,IT,mobile,display,7,90.54661190662686,0,0,0
C_003522,FR,desktop,search,8,377.95471560547713,0,0,0
C_003523,UK,desktop,search,5,98.88395670921662,0,0,0
C_003524,US,mobile,search,3,229.68863709476537,0,0,0
C_003525,US,mobile,search,5,246.19923074648952,0,0,0
C_003526,NL,desktop,search,6,159.14727606471058,1,0,0
C_003527,FR,mobile,display,7,239.50711621379276,0,0,0
C_003528,IT,tablet,direct,5,87.50572506116941,0,1,0
C_003529,NL,mobile,paid_social,10,50.69105867462765,0,0,0
C_003530,AU,tablet,video,10,116.70634394818151,1,1,0
C_003531,IE,mobile,paid_social,7,136.4727657601753,0,0,0
C_003532,SE,desktop,paid_social,4,109.5121979418579,0,1,0
C_003533,FR,desktop,paid_social,4,62.92504612102305,0,0,0
C_003534,SE,desktop,email,6,316.7794653855653,0,1,0
C_003535,DE,mobile,direct,5,131.90577876473992,0,0,0
C_003536,US,mobile,direct,2,217.60794375527462,2,0,1
C_003537,UK,desktop,paid_social,9,339.0812497105859,0,1,0
C_003538,SE,mobile,direct,4,126.9184551112779,0,0,0
C_003539,NO,mobile,search,7,180.24434740286273,0,0,0
C_003540,DE,mobile,search,5,129.7690754464283,2,1,0
C_003541,AU,mobile,paid_social,5,24.575122862566168,0,0,0
C_003542,US,desktop,video,9,169.09100815625305,0,1,0
C_003543,IT,mobile,search,4,89.09681580990507,0,0,0
C_003544,NO,mobile,paid_social,8,108.7503832417005,1,0,0
C_003545,NO,mobile,direct,4,170.90407446442546,0,0,0
C_003546,DE,tablet,paid_social,6,260.5399923679215,1,1,0
C_003547,IE,mobile,direct,4,272.66237224303137,0,0,0
C_003548,SE,mobile,paid_social,7,156.66094193274134,0,0,0
C_003549,NO,mobile,affiliate,4,278.60309978727065,0,0,1
C_003550,SE,desktop,affiliate,14,151.34387446808626,0,0,0
C_003551,AU,mobile,direct,9,148.74315533065874,0,0,0
C_003552,US,mobile,email,2,87.77862367306344,0,1,0
C_003553,FR,desktop,video,3,14.48690560149232,0,0,0
C_003554,SE,mobile,video,10,325.85079925441795,0,0,0
C_003555,CA,tablet,video,5,145.47661252856352,0,0,0
C_003556,SE,desktop,search,6,43.823436152578005,0,0,0
C_003557,IT,desktop,paid_social,3,162.92048603109015,0,0,0
C_003558,IE,mobile,search,11,102.17187152954779,0,0,0
C_003559,NL,desktop,email,5,225.57229814661363,1,1,0
C_003560,ES,mobile,video,5,72.37926860513797,0,0,0
C_003561,DE,mobile,affiliate,5,209.5671464583236,0,0,0
C_003562,NL,tablet,paid_social,7,9.258287175924181,0,0,0
C_003563,CA,mobile,paid_social,5,83.53285498931824,0,1,0
C_003564,DE,mobile,search,3,46.46787390270144,1,0,0
C_003565,IT,mobile,paid_social,9,116.55825116379157,0,1,0
C_003566,SE,mobile,search,3,163.04802995372265,0,1,0
C_003567,NO,desktop,search,2,237.11607786787687,0,1,0
C_003568,FR,desktop,paid_social,4,253.56460717524305,0,0,0
C_003569,NO,mobile,search,4,41.95277199991625,0,0,0
C_003570,FR,mobile,paid_social,5,306.65926193536575,1,0,0
C_003571,IT,desktop,search,3,225.18606951543433,0,1,0
C_003572,IT,desktop,email,6,146.75798914753165,1,0,0
C_003573,UK,mobile,email,5,11.98301734116377,1,0,0
C_003574,US,mobile,direct,3,90.0607471486194,0,1,0
C_003575,IT,desktop,direct,7,58.076372383540296,1,0,0
C_003576,AU,desktop,search,5,364.39664146736305,0,0,0
C_003577,FR,mobile,paid_social,7,42.41942100133746,0,0,0
C_003578,US,desktop,search,7,285.16870107347364,1,1,0
C_003579,DE,mobile,search,6,264.4166174533315,0,0,0
C_003580,IT,mobile,video,6,306.40563680982984,1,0,0
C_003581,DE,tablet,search,8,231.3310009787865,0,1,0
C_003582,UK,mobile,video,10,261.2832527499234,0,0,0
C_003583,UK,mobile,direct,10,19.882325692714815,0,1,0
C_003584,SE,desktop,video,6,195.1208420651337,0,1,0
C_003585,IT,mobile,search,7,66.62899398067614,0,0,0
C_003586,CA,mobile,paid_social,3,88.85832154633427,0,0,0
C_003587,AU,mobile,affiliate,5,460.90888486340384,0,0,0
C_003588,FR,mobile,search,8,141.9976162462473,0,0,0
C_003589,SE,mobile,search,5,73.2353349760319,1,0,1
C_003590,ES,desktop,direct,7,100.86927208244994,0,0,1
C_003591,SE,mobile,paid_social,6,196.88160543764815,1,0,0
C_003592,US,desktop,paid_social,7,281.6972919658316,0,0,0
C_003593,IT,mobile,direct,3,245.06574984404796,0,0,0
C_003594,FR,mobile,display,6,260.65886676149506,0,0,0
C_003595,CA,mobile,email,6,81.71973026767094,0,0,1
C_003596,US,tablet,search,6,51.282465983846244,0,0,0
C_003597,NO,desktop,search,10,201.59359515982774,1,0,0
C_003598,FR,mobile,direct,4,108.11441717687691,1,0,0
C_003599,IT,desktop,paid_social,6,130.58183299680454,1,0,0
C_003600,FR,mobile,direct,7,125.6252639551997,0,0,0
C_003601,NL,desktop,direct,6,103.57644361030162,0,1,0
C_003602,US,mobile,display,6,124.23001529499003,1,0,0
C_003603,NL,tablet,search,4,156.84147337597915,1,0,0
C_003604,CA,mobile,paid_social,5,26.505849582601893,0,0,0
C_003605,NL,desktop,affiliate,6,234.8383695125291,0,1,0
C_003606,IT,mobile,search,8,132.37633243369828,0,1,1
C_003607,FR,mobile,search,8,22.668714096350193,1,0,0
C_003608,CA,tablet,email,9,169.91226724998103,0,0,0
C_003609,IE,mobile,direct,4,73.40698183861718,1,0,0
C_003610,UK,mobile,direct,8,67.73968291978798,0,1,0
C_003611,US,desktop,direct,6,78.24648703139187,0,0,0
C_003612,FR,desktop,email,8,365.19179503721557,0,1,1
C_003613,UK,mobile,direct,4,91.89480619321938,1,0,1
C_003614,SE,desktop,paid_social,10,96.46240976349324,0,0,0
C_003615,IT,mobile,video,5,36.4377597924664,0,0,0
C_003616,IE,mobile,video,6,92.3408944754519,1,1,0
C_003617,DE,mobile,search,9,272.2430075327609,0,0,0
C_003618,AU,mobile,email,6,66.61212441241855,0,1,0
C_003619,US,desktop,affiliate,4,106.6272895570973,0,0,0
C_003620,UK,mobile,email,7,14.321297962243245,0,1,0
C_003621,US,mobile,paid_social,5,109.66565078891321,0,0,0
C_003622,US,mobile,direct,5,62.76708058103791,1,0,0
C_003623,CA,desktop,search,9,53.352519580226215,0,0,1
C_003624,UK,mobile,affiliate,5,117.18689026705799,1,1,0
C_003625,US,tablet,direct,7,313.60216001957366,0,0,0
C_003626,NO,mobile,affiliate,2,12.461379108993384,1,0,0
C_003627,FR,mobile,search,6,248.26978179062877,0,0,0
C_003628,DE,tablet,paid_social,4,178.8066591772551,1,1,0
C_003629,ES,mobile,email,9,157.8984971095106,0,0,1
C_003630,DE,mobile,direct,9,54.16022893016914,0,0,0
C_003631,IT,mobile,search,2,227.54043971020326,1,0,0
C_003632,UK,mobile,search,2,65.04697131294351,0,1,0
C_003633,IE,mobile,display,6,155.14301338404977,0,1,1
C_003634,SE,mobile,display,4,258.8948335037647,0,0,0
C_003635,IT,mobile,video,4,79.83935922828772,0,0,0
C_003636,IT,mobile,email,5,48.3518757121901,0,0,0
C_003637,IE,desktop,paid_social,4,82.11482699194552,0,0,0
C_003638,ES,mobile,paid_social,4,78.12192671901343,1,0,0
C_003639,CA,tablet,paid_social,7,52.61520310510731,1,0,0
C_003640,ES,mobile,video,6,264.22567026965856,0,0,0
C_003641,CA,mobile,paid_social,7,83.48069941080732,0,1,1
C_003642,UK,mobile,display,2,85.00939726271487,0,0,0
C_003643,SE,mobile,search,4,433.6296496465915,0,0,1
C_003644,NL,desktop,direct,8,218.63428237484737,0,0,0
C_003645,ES,desktop,paid_social,7,189.96399987500044,0,0,0
C_003646,CA,desktop,email,11,98.65038811342404,0,0,1
C_003647,NL,mobile,email,6,84.42936037618779,2,0,0
C_003648,FR,desktop,search,3,45.81724925941058,1,0,0
C_003649,CA,mobile,search,8,466.2440844694995,1,0,0
C_003650,AU,mobile,search,4,76.3743387704349,0,0,0
C_003651,DE,mobile,paid_social,7,206.43995057347072,0,0,0
C_003652,US,tablet,video,6,190.91527802377834,1,0,0
C_003653,NO,desktop,email,4,241.53852146025616,0,1,0
C_003654,IT,desktop,video,8,158.76884471243773,0,0,0
C_003655,NL,mobile,direct,8,119.90404081201874,0,1,0
C_003656,SE,mobile,direct,9,29.29599135154042,1,0,0
C_003657,NO,mobile,paid_social,4,65.79726990333485,0,0,0
C_003658,IE,mobile,email,7,103.31840381898272,0,0,0
C_003659,NL,mobile,search,5,107.33301311227552,1,0,0
C_003660,ES,mobile,display,6,40.85101310866761,1,1,0
C_003661,SE,mobile,direct,5,130.96529710890232,1,0,0
C_003662,IT,mobile,paid_social,8,82.54713897794167,0,0,0
C_003663,UK,mobile,display,11,51.21850462940776,0,1,0
C_003664,NO,mobile,search,5,52.838129572880746,1,0,0
C_003665,US,mobile,search,8,312.39559246407373,1,1,1
C_003666,SE,desktop,paid_social,8,235.91400313826745,0,0,0
C_003667,UK,mobile,paid_social,4,137.7466790549173,0,0,0
C_003668,FR,desktop,search,8,195.25595305491268,2,0,0
C_003669,US,mobile,direct,3,239.94396020767462,0,0,0
C_003670,CA,mobile,paid_social,3,64.22886311489987,0,0,0
C_003671,SE,mobile,direct,5,231.5734358797244,0,0,0
C_003672,ES,tablet,search,6,120.62063899858964,0,0,0
C_003673,UK,desktop,video,2,106.99915015922733,1,0,0
C_003674,IE,desktop,search,2,46.16684749871985,0,1,0
C_003675,UK,mobile,email,6,23.949548295345192,1,1,0
C_003676,CA,mobile,email,8,132.09176032914291,1,1,0
C_003677,DE,tablet,paid_social,8,163.89555374153585,1,0,0
C_003678,IE,mobile,search,7,134.13571523705377,0,0,0
C_003679,SE,desktop,direct,6,86.69569938232131,0,0,0
C_003680,UK,mobile,search,9,52.79329350603679,0,0,0
C_003681,SE,desktop,email,6,364.7400877599938,0,0,0
C_003682,SE,desktop,direct,6,384.71274017426646,0,0,0
C_003683,CA,tablet,paid_social,1,81.79510551735002,0,0,0
C_003684,AU,mobile,affiliate,6,70.887148809975,0,0,0
C_003685,CA,mobile,search,10,133.82779259767298,0,0,0
C_003686,AU,desktop,affiliate,9,33.723114586703936,0,1,0
C_003687,CA,mobile,search,5,79.63218206609963,0,0,0
C_003688,NO,mobile,search,8,44.87071702629477,0,0,0
C_003689,SE,desktop,search,10,97.93580031055134,0,1,0
C_003690,US,mobile,direct,6,366.3790688472991,0,0,0
C_003691,SE,mobile,display,5,133.34541410070338,1,1,0
C_003692,UK,mobile,direct,5,69.09211395117597,0,0,0
C_003693,CA,mobile,direct,8,51.475086710606554,0,0,0
C_003694,NL,tablet,direct,7,136.87554838885137,0,0,0
C_003695,SE,desktop,email,4,63.01012841632741,0,0,1
C_003696,UK,mobile,email,4,70.33903826511876,0,1,0
C_003697,DE,mobile,search,7,5.342104676469034,1,1,1
C_003698,US,desktop,search,5,155.621494351591,0,1,0
C_003699,ES,mobile,search,4,94.35599108249741,0,1,0
C_003700,IT,tablet,paid_social,4,322.705765809456,1,1,0
C_003701,SE,mobile,search,9,74.86449541419454,2,0,0
C_003702,ES,mobile,search,6,23.11814276368748,0,1,0
C_003703,NL,desktop,search,8,246.60696952708813,0,1,0
C_003704,UK,mobile,paid_social,2,111.84976708739369,0,1,0
C_003705,IT,desktop,direct,10,62.14295861595328,0,1,0
C_003706,US,desktop,video,6,209.0867606505732,0,0,0
C_003707,FR,mobile,search,5,33.70231058947192,1,0,0
C_003708,CA,desktop,paid_social,5,151.05431650679432,0,0,0
C_003709,NO,mobile,search,7,175.7133802889757,0,0,1
C_003710,AU,mobile,direct,4,188.26960864550298,0,0,0
C_003711,DE,mobile,paid_social,5,100.94619324273161,0,0,0
C_003712,NO,mobile,affiliate,13,76.60573284229797,0,0,0
C_003713,IT,mobile,search,11,314.3837268598767,0,1,0
C_003714,DE,desktop,paid_social,9,148.00711389972597,0,0,0
C_003715,IE,mobile,email,4,97.09488050873739,1,1,0
C_003716,FR,desktop,search,7,47.45875080436142,0,1,1
C_003717,IT,mobile,paid_social,4,32.87147539015689,0,1,0
C_003718,ES,desktop,paid_social,5,162.56978524526068,0,1,0
C_003719,ES,mobile,email,5,184.4909051631095,0,0,0
C_003720,AU,mobile,search,8,122.54244639869995,0,1,0
C_003721,IT,mobile,direct,10,35.201695936941356,0,1,0
C_003722,DE,desktop,direct,3,175.92981988200123,0,1,0
C_003723,IT,desktop,paid_social,3,165.51869996934397,1,0,0
C_003724,IT,desktop,direct,8,126.32841531091408,1,0,0
C_003725,FR,mobile,email,7,65.42766748438842,0,1,1
C_003726,IT,tablet,search,3,48.341319002919704,1,0,0
C_003727,AU,desktop,search,5,146.52941438038835,0,0,0
C_003728,UK,mobile,search,6,115.00082222766517,0,0,0
C_003729,CA,mobile,direct,9,149.9519394079,0,1,1
C_003730,SE,desktop,email,5,40.84283518827667,0,1,0
C_003731,SE,desktop,paid_social,4,148.6852852566609,0,0,0
C_003732,US,desktop,email,7,64.46953894782247,0,0,0
C_003733,DE,mobile,search,6,209.1862273229563,0,1,0
C_003734,IT,mobile,search,11,245.63079337266734,0,0,0
C_003735,ES,desktop,email,6,128.30800642311505,1,0,0
C_003736,US,mobile,search,3,85.36751540686673,0,0,0
C_003737,ES,desktop,search,5,188.05074772810474,1,0,1
C_003738,IT,mobile,paid_social,8,158.25783274925882,0,0,1
C_003739,CA,desktop,search,5,82.30518147789086,0,1,0
C_003740,ES,desktop,direct,11,200.0385781726177,0,0,0
C_003741,NO,desktop,direct,8,86.29478385471319,0,0,0
C_003742,ES,desktop,paid_social,5,47.091688086479884,0,0,1
C_003743,ES,desktop,direct,8,119.93463865904852,0,0,0
C_003744,CA,mobile,search,5,60.93800994061456,0,0,0
C_003745,IE,mobile,direct,3,91.40318868813138,1,0,0
C_003746,DE,mobile,video,11,201.49165638633713,0,1,0
C_003747,ES,desktop,direct,6,531.5092806616589,0,1,0
C_003748,NL,mobile,search,6,102.03354752204665,0,0,0
C_003749,DE,desktop,direct,10,233.98546507021226,1,1,0
C_003750,NL,mobile,affiliate,4,72.61996885211268,0,0,0
C_003751,NL,mobile,paid_social,9,23.204613477666605,0,0,0
C_003752,NL,mobile,paid_social,7,141.68641051745587,1,1,1
C_003753,IT,mobile,paid_social,7,37.13056628993351,0,0,0
C_003754,IE,mobile,search,6,93.52791815463388,1,0,1
C_003755,IE,mobile,video,5,60.930728095920514,0,1,0
C_003756,CA,mobile,search,6,129.1773986104041,1,1,0
C_003757,SE,desktop,email,4,217.20606285850928,1,1,0
C_003758,AU,mobile,direct,5,433.3996810329418,1,0,0
C_003759,FR,desktop,direct,9,142.0808396685642,0,0,0
C_003760,UK,desktop,search,4,176.70705738964006,0,1,0
C_003761,AU,tablet,paid_social,7,122.00668190935924,0,1,0
C_003762,SE,mobile,paid_social,5,7.89478230919318,0,1,0
C_003763,SE,desktop,direct,4,234.96271321922225,1,1,0
C_003764,CA,mobile,direct,7,45.80524775135527,1,0,0
C_003765,DE,desktop,paid_social,6,62.129297241013234,0,0,0
C_003766,AU,mobile,search,6,24.916667944561112,0,1,0
C_003767,NL,mobile,direct,3,297.2386662243701,0,0,0
C_003768,CA,mobile,paid_social,4,268.87357333766204,0,0,1
C_003769,FR,desktop,direct,7,191.75762827067626,0,0,0
C_003770,CA,mobile,search,8,212.6709181256064,0,1,0
C_003771,IT,desktop,paid_social,7,53.59880845504584,1,1,0
C_003772,IT,desktop,paid_social,6,137.20080504609254,1,0,0
C_003773,AU,mobile,search,4,12.822226979162906,1,0,1
